Symbol,Name,Latest,Change,%Change,"IV Rank","IV Pctl","Options Vol","% Put","% Call","P/C Vol"
LYB,"Lyondellbasell Industries NV",66.06,0.73,+1.12%,5.77%,2%,5405,14.4%,85.6%,0.16864864864865
SMTC,"Semtech Corp",125.36,-9.87,-7.30%,56.92%,83%,5386,11.4%,88.6%,0.12914046121593
EOG,"Eog Resources",149.48,0.78,+0.52%,45.48%,31%,5372,7.5%,92.5%,0.081538151801892
AVR,"Anteris Technologies Global Corp",9.83,0.25,+2.61%,25.10%,18%,5361,0.2%,99.8%,0.0020560747663551
MTA,"Metalla Royalty and Streaming Ltd",10.89,1.12,+11.46%,20.00%,20%,5331,3.3%,96.7%,0.034342258440047
VET,"Vermilion Energy Inc",12.56,0.33,+2.70%,14.96%,10%,5329,1.3%,98.7%,0.013503233168505
FN,Fabrinet,454.55,-28.04,-5.81%,28.66%,30%,5318,45.1%,54.9%,0.82310593075077
ULTA,"Ulta Beauty Inc",527.85,11.11,+2.15%,72.05%,94%,5266,50.2%,49.8%,1.0083905415713
DINO,"HF Sinclair Corp",94.62,-1.08,-1.13%,57.80%,67%,5205,7.6%,92.4%,0.082345601996257
SRPT,"Sarepta Therapeutics",19.73,1.71,+9.49%,9.34%,12%,5158,9.9%,90.1%,0.11044133476857
SAP,"SAP Ag ADR",215.6,5.13,+2.44%,41.91%,53%,5130,44.3%,55.7%,0.79496151154654
IEP,"Icahn Enterprises",6.65,-0.18,-2.64%,16.35%,10%,5089,18.0%,82.0%,0.21921418303785
AU,"Anglogold Ashanti Ltd ADR",108.54,10.59,+10.81%,39.15%,35%,5030,46.8%,53.2%,0.8810770381451
FVRR,"Fiverr International Ltd",9.28,0.41,+4.62%,25.40%,32%,5018,26.1%,73.9%,0.35292531679698
DOCS,"Doximity Inc Cl A",25.75,0.81,+3.25%,26.80%,30%,5000,16.0%,84.0%,0.19047619047619
LVS,"Las Vegas Sands",46.58,1.11,+2.44%,8.26%,5%,4986,65.2%,34.8%,1.8770917484132
AZN,"Astrazeneca Plc",164.95,4.85,+3.03%,55.21%,55%,4977,20.6%,79.4%,0.25936234817814
DECK,"Deckers Outdoor Corp",91.57,2.06,+2.30%,0.57%,1%,4967,23.1%,76.9%,0.30026178010471
MRCY,"Mercury Sys Inc",101.25,-3.75,-3.57%,32.57%,47%,4947,61.2%,38.8%,1.5752212389381
LMT,"Lockheed Martin Corp",589.15,-18.02,-2.97%,32.53%,29%,4946,52.3%,47.7%,1.0957627118644
JMIA,"Jumia Technologies Ag ADR",6.73,0.39,+6.15%,8.60%,2%,4912,36.5%,63.5%,0.57385453380327
ISRG,"Intuitive Surg Inc",397.72,6.54,+1.67%,29.85%,43%,4881,43.1%,56.9%,0.75701943844492
HONA,"Honeywell Aerospace Inc",170.37,9.61,+5.98%,25.75%,12%,4866,48.7%,51.3%,0.94795836669335
"Downloaded from Barchart.com as of 08-19-2026 09:02pm CDT"
