Symbol,Name,Latest,Change,%Change,"IV Rank","IV Pctl","Options Vol","% Put","% Call","P/C Vol"
CRGY,"Crescent Energy Company Cl A",11.47,0.3,+2.69%,54.60%,80%,4018,1.0%,99.0%,0.01056338028169
STUB,"Stubhub Holdings Inc Cl A",8.44,-0.08,-0.94%,26.12%,33%,4001,62.1%,37.9%,1.6409240924092
SGI,"Somnigroup International Inc",65.33,-1.54,-2.30%,93.75%,97%,3986,22.5%,77.5%,0.29038523794108
BILL,"Bill Holdings Inc",45.13,-0.26,-0.57%,67.05%,87%,3953,8.8%,91.2%,0.095924591072914
WHR,"Whirlpool Corp",37.5,-0.57,-1.50%,89.20%,96%,3951,40.8%,59.2%,0.68990590248075
ICE,"Intercontinental Exchange",152.48,-3.79,-2.43%,72.46%,87%,3915,49.1%,50.9%,0.96437531359759
IRM,"Iron Mountain Inc",122.32,-2.32,-1.86%,88.15%,99%,3913,6.2%,93.8%,0.065922092073005
TENX,"Tenax Therapeutics",13.7,-1.4,-9.27%,100.00%,99%,3888,38.5%,61.5%,0.62609786700125
FIGR,"Figure Technology Solutions Inc Cl A",24.91,-0.9,-3.49%,40.99%,57%,3802,37.1%,62.9%,0.5907949790795
SU,"Suncor Energy Inc",67.28,0.55,+0.82%,34.22%,75%,3786,17.0%,83.0%,0.20458160992682
SOLV,"Solventum Corporation",85.44,-1.38,-1.59%,72.37%,84%,3695,40.6%,59.4%,0.68490652074783
OSS,"One Stop Systems Inc",12.23,0.23,+1.92%,35.48%,88%,3650,5.1%,94.9%,0.053695150115473
OBE,"Obsidian Energy Ltd",10.72,0.57,+5.62%,37.69%,76%,3649,2.7%,97.3%,0.027597859757815
TGTX,"Tg Therapeutics",52.03,-1.5,-2.80%,58.13%,87%,3646,50.0%,50.0%,1.0010976948408
ASX,"Ase Industrial Holding Ltd ADR",35.17,0.4,+1.15%,87.25%,94%,3643,9.3%,90.7%,0.10260290556901
HNGE,"Hinge Health Inc Cl A",74.71,-0.4,-0.53%,31.84%,52%,3615,90.2%,9.8%,9.2118644067797
ALNY,"Alnylam Pharmaceuticals",205.52,0.04,+0.02%,75.14%,91%,3550,46.5%,53.5%,0.87038988408851
AGI,"Alamos Gold Inc",27.83,-0.57,-2.01%,60.81%,47%,3525,26.9%,73.1%,0.36733902249806
OLN,"Olin Corp",18.51,-3.66,-16.51%,23.80%,31%,3517,42.4%,57.6%,0.73507646768624
TME,"Tencent Music Entertainment ADR",9.45,-0.03,-0.32%,78.58%,79%,3515,12.4%,87.6%,0.14197530864198
GLUE,"Monte Rosa Therapeutics Inc",16.52,-6.16,-27.16%,21.25%,75%,3514,55.8%,44.2%,1.2627173213136
XE,"X-Energy Inc Cl A",16.31,-0.74,-4.34%,64.62%,91%,3487,13.0%,87.0%,0.15006596306069
TU,"Telus Corp",9.56,-1.21,-11.23%,25.01%,78%,3486,40.2%,59.8%,0.67274472168906
UMC,"United Microelectronics Corp ADR",19.03,0.09,+0.48%,78.69%,88%,3456,12.1%,87.9%,0.13796509713533
"Downloaded from Barchart.com as of 08-02-2026 10:59pm CDT"
