Symbol,Name,Latest,Change,%Change,"IV Rank","IV Pctl","Options Vol","% Put","% Call","P/C Vol"
SPGI,"S&P Global Inc",440.21,4.37,+1.00%,43.39%,43%,4575,26.4%,73.6%,0.3579697239537
UVV,"Universal Corp",46.13,0.63,+1.38%,25.91%,56%,4558,0.6%,99.4%,0.0061810154525386
PSX,"Phillips 66",252.02,5.44,+2.21%,85.46%,93%,4552,53.9%,46.1%,1.167619047619
ICLR,"Icon Plc",161.4,-3.59,-2.18%,19.88%,32%,4550,85.9%,14.1%,6.0982839313573
SIRI,"Siriusxm Holdings Inc",27.62,-0.55,-1.95%,13.13%,6%,4531,15.1%,84.9%,0.17841352405722
RITM,"Rithm Capital Corp",9.89,-0.14,-1.40%,28.69%,42%,4499,67.4%,32.6%,2.0647138964578
IP,"International Paper Company",36.46,-1.47,-3.88%,17.23%,18%,4486,71.5%,28.5%,2.5046875
AEO,"American Eagle Outfitters",16.58,-0.05,-0.30%,35.45%,83%,4478,27.8%,72.2%,0.38466295609153
FND,"Floor & Decor Holdings Inc",47.74,-2.53,-5.03%,65.27%,43%,4444,7.1%,92.9%,0.076029055690073
EXE,"Expand Energy Corporation",99.98,1.82,+1.85%,26.22%,20%,4444,10.1%,89.9%,0.11183387540655
CLX,"Clorox Company",94.97,-2.71,-2.77%,31.82%,42%,4420,53.7%,46.3%,1.158203125
BKV,"Bkv Corp",25.12,0.96,+3.97%,30.59%,14%,4416,0.0%,100.0%,0
AR,"Antero Resources Corp",39.81,1.33,+3.46%,29.92%,10%,4414,17.2%,82.8%,0.20832192718314
SO,"Southern Company",88.09,0.09,+0.10%,25.76%,24%,4406,21.7%,78.3%,0.27636152954809
SRPT,"Sarepta Therapeutics",21.33,0.3,+1.43%,25.88%,22%,4378,18.1%,81.9%,0.22119944211994
TPG,"Tpg Inc Cl A",52.41,-1.71,-3.16%,54.62%,42%,4342,95.4%,4.6%,20.819095477387
NG,"Novagold Resources Inc",8.03,-0.57,-6.63%,43.28%,73%,4327,15.8%,84.2%,0.18743139407245
STUB,"Stubhub Holdings Inc Cl A",6.16,-0.22,-3.45%,2.43%,2%,4311,91.4%,8.6%,10.682926829268
RCL,"Royal Caribbean Cruises Ltd",265.7,-3.04,-1.13%,11.71%,13%,4310,54.1%,45.9%,1.1789686552073
TFC,"Truist Financial Corp",49.44,-0.14,-0.28%,21.78%,25%,4232,11.5%,88.5%,0.12973838761345
IRD,"Opus Genetics Inc",3.83,0.21,+5.80%,16.00%,55%,4226,0.0%,100.0%,0
KGC,"Kinross Gold Corp",29.43,-1.25,-4.07%,46.92%,48%,4220,42.6%,57.4%,0.74308137133416
PBI,"Pitney Bowes Inc",17.11,-0.02,-0.12%,28.05%,28%,4206,0.0%,100.0%,0.0002378121
WPM,"Wheaton Precious Metals",144.93,-5.9,-3.91%,61.26%,49%,4206,40.0%,60.0%,0.66640253565769
FLNC,"Fluence Energy Inc Cl A",10.42,-0.39,-3.61%,1.08%,1%,4200,31.8%,68.2%,0.46648044692737
MET,"Metlife Inc",94.42,-0.75,-0.79%,11.11%,6%,4198,13.6%,86.4%,0.15806896551724
BW,"Babcock & Wilcox Enterprises",6.84,-0.7,-9.28%,5.77%,1%,4137,30.1%,69.9%,0.4304979253112
PENG,"Penguin Solutions Inc",47.59,-1.49,-3.04%,41.46%,70%,4118,14.5%,85.5%,0.17021881216255
BLDR,"Builders Firstsource",62.79,-3.61,-5.44%,62.15%,64%,4113,80.7%,19.3%,4.1801007556675
"Downloaded from Barchart.com as of 09-02-2026 05:25am CDT"
