Symbol,Name,Latest,Change,%Change,"IV Rank","IV Pctl","Options Vol","% Put","% Call","P/C Vol"
PCT,"Purecycle Technologies Inc",6.75,-0.42,-5.86%,52.64%,37%,5695,19.7%,80.3%,0.24508089199825
PM,"Philip Morris International",191.52,1.59,+0.84%,38.09%,39%,5677,49.2%,50.8%,0.96776429809359
ULTA,"Ulta Beauty Inc",515.14,-12.71,-2.41%,69.61%,91%,5670,62.5%,37.5%,1.6644736842105
SIRI,"Siriusxm Holdings Inc",28.39,-0.28,-0.98%,7.85%,2%,5670,31.8%,68.2%,0.46625290923196
HWM,"Howmet Aerospace Inc",273.64,-9.84,-3.47%,20.62%,17%,5664,18.7%,81.3%,0.2294334708053
RZLV,"Rezolve AI Plc",2.47,-0.03,-1.20%,1.11%,2%,5616,31.9%,68.1%,0.46938775510204
WDAY,"Workday Inc",197.32,-1.1,-0.55%,51.27%,55%,5603,61.4%,38.6%,1.5927811198519
DOCN,"Digitalocean Holdings Inc",114.35,-2.31,-1.98%,45.89%,49%,5590,88.5%,11.5%,7.7071651090343
CBRL,"Cracker Barrel",55.13,-0.94,-1.68%,43.97%,50%,5579,17.3%,82.7%,0.20967042497832
EXK,"Endeavour Silver Corp",10.97,-0.02,-0.18%,27.52%,9%,5531,21.1%,78.9%,0.26683463124141
NXT,"Nextpower Inc",87.86,-4.26,-4.62%,29.76%,18%,5525,92.0%,8.0%,11.471783295711
TER,"Teradyne Inc",383.15,3.5,+0.92%,43.69%,66%,5516,58.6%,41.4%,1.415061295972
AMLX,"Amylyx Pharmaceuticals Inc",39.66,1.06,+2.75%,9.93%,10%,5515,19.5%,80.5%,0.24155785682125
CVE,"Cenovus Energy Inc",32.48,0,0.00%,55.24%,49%,5511,11.1%,88.9%,0.12538288748213
BW,"Babcock & Wilcox Enterprises",8.43,-0.68,-7.46%,0.00%,0%,5507,46.8%,53.2%,0.87824010914052
KDP,"Keurig Dr Pepper Inc",31.66,0.6,+1.93%,28.89%,24%,5500,2.7%,97.3%,0.028229575621612
VET,"Vermilion Energy Inc",12.84,0.28,+2.23%,10.72%,4%,5480,2.0%,98.0%,0.020674241013224
SG,"Sweetgreen Inc Cl A",6.58,0.16,+2.49%,15.05%,17%,5478,18.6%,81.4%,0.22797579018157
APA,"Apa Corp",44.39,0.94,+2.16%,22.85%,16%,5424,25.7%,74.3%,0.34657398212512
IBKR,"Interactive Brokers",89.85,-0.69,-0.76%,22.33%,12%,5358,78.5%,21.5%,3.6550825369244
LNG,"Cheniere Energy",279.17,4.87,+1.78%,28.94%,47%,5351,21.2%,78.8%,0.26861071597914
LYB,"Lyondellbasell Industries NV",68.1,2.04,+3.09%,7.01%,4%,5341,46.5%,53.5%,0.86748251748252
HUM,"Humana Inc",380.73,2.71,+0.72%,34.19%,50%,5336,35.9%,64.1%,0.55932203389831
NUAI,"New Era Energy & Digital Inc",5.57,0.17,+3.15%,39.33%,42%,5322,39.0%,61.0%,0.63804247460757
STLA,"Stellantis N.V.",5.26,-0.17,-3.13%,39.31%,42%,5318,31.0%,69.0%,0.44865159357123
INSM,"Insmed Inc",125.08,-5.58,-4.27%,6.08%,4%,5295,3.8%,96.2%,0.039458186101296
ZM,"Zoom Communications Inc",106.3,-1.17,-1.09%,69.07%,88%,5265,44.1%,55.9%,0.78899082568807
CAKE,"Cheesecake Fact",106.53,0.71,+0.67%,51.68%,65%,5264,63.8%,36.2%,1.7661586967945
"Downloaded from Barchart.com as of 08-20-2026 09:40pm CDT"
