Symbol,Name,Latest,Change,%Change,"IV Rank","IV Pctl","Options Vol","% Put","% Call","P/C Vol"
NUAI,"New Era Energy & Digital Inc",5.23,-0.15,-2.79%,53.49%,54%,4469,44.2%,55.8%,0.79261933413558
FUTU,"Futu Holdings Ltd ADR",105.16,-3.54,-3.26%,39.39%,57%,4452,58.2%,41.8%,1.389694041868
RPD,"Rapid7 Inc",13.38,1.77,+15.25%,46.96%,69%,4446,61.9%,38.1%,1.6214622641509
MA,"Mastercard Inc",561.44,-1.73,-0.31%,33.59%,26%,4439,51.8%,48.2%,1.0733302195236
PTEN,"Patterson-Uti Energy",11.06,0.07,+0.64%,19.19%,10%,4434,60.6%,39.4%,1.5351629502573
YSS,"York Space Systems Inc",10.6,0.12,+1.15%,58.16%,64%,4359,59.1%,40.9%,1.4433856502242
GO,"Grocery Outlet Holding Corp",9.83,0,0.00%,60.64%,90%,4354,3.6%,96.4%,0.037407672146772
EYPT,"Eyepoint Inc",13.05,-0.02,-0.15%,98.62%,99%,4342,77.7%,22.3%,3.4762886597938
PURR,"Hyperliquid Strategies Inc",6.57,-0.03,-0.45%,2.85%,4%,4336,38.1%,61.9%,0.61670395227442
BCRX,"Biocryst Pharma Inc",10.34,0.5,+5.08%,31.38%,85%,4327,10.0%,90.0%,0.11148214744413
AMPG,"Amplitech Group",6.21,0.52,+9.14%,17.62%,62%,4327,21.9%,78.1%,0.28093546477205
OBDC,"Blue Owl Capital Corp",11.68,0.13,+1.13%,26.81%,27%,4277,45.0%,55.0%,0.8192258613356
SCCO,"Southern Copper Corp",194.48,-5.63,-2.81%,56.57%,47%,4257,43.4%,56.6%,0.76712328767123
NWSA,"News Corp Cl A",28.63,0.14,+0.49%,42.26%,87%,4257,0.1%,99.9%,0.0009405126
ZIM,"Zim Integrated Shipping Services Ltd",24.53,-0.68,-2.70%,14.22%,23%,4255,45.4%,54.6%,0.83089500860585
NRG,"NRG Energy",119.79,0.88,+0.74%,36.20%,32%,4250,14.9%,85.1%,0.17500691180536
GTM,"Zoominfo Technologies Inc Cl A",4.08,-0.15,-3.55%,39.18%,63%,4217,3.1%,96.9%,0.032313341493268
KGC,"Kinross Gold Corp",27.24,-0.16,-0.58%,40.05%,24%,4198,38.2%,61.8%,0.6183500385505
IBRX,"Immunitybio Inc",7.6,0.11,+1.47%,11.76%,4%,4191,10.5%,89.5%,0.11700426439232
SKM,"Sk Telecom Corp ADR",33.67,0.38,+1.14%,20.41%,4%,4188,21.4%,78.6%,0.27178864257516
"Downloaded from Barchart.com as of 08-11-2026 08:08pm CDT"
